essay_id_comp,qbin,lbin
176FA6CB13C6,2,0
1777FB4DAD97,0,0
177CE5335966,2,0
1780FCAA0B8A,2,0
17840D290E28,0,0
179E672AB25B,0,0
179F54C0EE22,1,1
17A4A5CB6DCE,2,0
17A4F48BD589,0,0
17A50BE2FA1C,0,1
17AA836BF229,2,1
17B15F103D26,0,0
17C7C1CAF7E8,0,1
17C80F3C80B3,0,1
17D10719473B,0,1
17D2212B02FC,0,0
17D59A9E37E1,1,1
17D80502253D,0,1
17DC48A9BF65,0,0
17DDD76F2023,2,0
17E0D40B3CB8,1,0
17E2B6FC3FEE,1,0
17F0C18337EA,0,0
17F339479482,0,0
17F7000992D7,0,1
17FE6E535BC3,0,1
180159E53733,0,1
180B47FDF4C2,2,0
180CC35C87D9,0,1
1830EFB03CF9,0,0
18322782389D,2,1
183FB472C06E,0,0
18409261F5C2,1,1
184212E8F6CB,0,1
184218DDCD92,0,0
1842B5E46878,0,1
1844936308C0,0,0
1853B94F3ED9,2,1
18554EA0420F,2,1
185B843FA452,0,1
185E32754366,1,1
1871E7C9919E,1,1
18854B42A655,2,1
18860D492AB7,0,1
18925C953322,0,0
18A2E82D5F05,1,0
18A38B04783D,0,0
18A77D3DD491,2,0
18A9E56DA884,2,1
18AA02D4AF36,2,0
18AC57CFB338,2,1
18AF1F41C208,0,0
18B491F739EE,0,1
18BE93994E21,2,0
18BF6A6DF1A2,2,0
18C4625AD025,2,1
18CF13F4818D,1,1
18D33D605574,2,0
18D47A791678,2,0
18DD6D2A09F2,0,1
18DEE198FBE2,1,1
18DFC8ABFA92,1,1
18EA3BD58A42,2,0
18EDFBD73F06,2,1
18F28119181E,0,1
18FBB0E38C68,0,1
18FCCD9CAC40,2,1
18FDF183D4D1,1,0
1906F877011D,2,0
190A7CF741CE,0,1
19157F773204,0,1
191D76BCC101,0,1
1926EA0A1D87,0,1
1927C4B37295,0,0
192A27F0608C,0,0
193B0EE3BF45,2,1
194F79C3C5C0,0,1
195719C5F1CD,0,0
1957F0D79C24,0,1
195EF688A6FB,1,0
19668E0A6B97,0,1
19692639977E,0,0
196B4ED6FA4F,0,1
196E73AAF08F,1,1
197A2E0615B2,0,1
197CEA0EF269,2,0
197FF5255963,2,1
1988A2DCF0CB,0,0
198ECA5E2E5A,1,0
199246A25EFF,0,1
199656C3699E,0,1
199980ADEC34,2,1
19A01FCD9C30,0,1
19A9B6881B50,2,0
19B5612E4AC4,0,0
19BAEA71834C,2,0
19BB34EEB248,2,1
19BE60654AFE,0,0
19BE726697A9,0,0
19C571180C49,2,1
19CC3C000C6C,1,0
19D014A29353,0,1
19D02F757F74,0,0
19D04291B198,2,0
19E44CA7DF5A,0,0
19E57B0657A6,2,0
19E9A735673D,0,0
19EF33B3D3C7,0,1
19FDE7E48C74,2,1
1A04C4505577,1,1
1A067085A035,1,1
1A068661D19E,0,0
1A0AD9EDC773,0,1
1A0E4BA7410D,2,1
1A14F52C0C72,1,1
1A1F158C0D82,1,0
1A243FC51E59,0,0
1A2699103F72,1,0
1A2E1741BF9F,2,1
1A31F3084DC0,1,1
1A34410E8209,0,1
1A3C21FDBDCB,1,0
1A3C75CD285A,2,0
1A3F808C7AD9,0,1
1A425C27196E,0,1
1A4857187C56,2,1
1A495E1C7906,1,1
1A569C9C492E,0,1
1A5894AF1B58,0,0
1A58E2543D00,2,1
1A5CC8CE870F,0,1
1A88DC345340,0,0
1A96C4AC477B,0,0
1A9B74784B92,1,0
1AA55FB101FD,0,1
1AA901C2E32E,0,0
1AAA0FA599F9,0,1
1AABCEE311CE,2,0
1AABFCFD715A,1,0
1AB8B1ABEA17,0,1
1AD208F3F94A,1,1
1AD236405FBA,0,0
1AD65D131BE6,0,1
1AD9FF75F9ED,0,1
1AE24A0A5097,0,0
1AE40323F062,0,1
1AE4FE93159C,1,1
1AEB326AE57A,1,0
1AFDA30737C0,0,0
1B061D85405F,2,1
1B069ADEF513,1,0
1B0AA9A7628F,0,0
1B127A370E2A,0,0
1B13689BCDF1,0,1
1B17CB43C47D,1,1
1B2083B9F74C,0,0
1B267567985A,0,0
1B293B50B28E,1,1
1B2BB2B6DE45,0,0
1B2E72AE87B6,0,1
1B3701EE4951,0,1
1B3BC0D7C62C,1,0
1B46E32DAA7F,2,1
1B4B715EAC9A,2,0
1B5012856219,0,0
1B52BB98FACA,1,0
1B5312BB32B3,0,1
1B622A28EDD9,0,0
1B65222659D1,2,1
1B682BC69828,1,0
1B6D51980EDE,2,0
1B76E1F1267C,0,0
1B7A049ADE47,0,1
1B7DB4CB6B2F,1,0
1B87EDD72ED2,1,0
1B8F4DDB120A,2,0
1B95C44855DD,2,0
1B9E20C72CD3,2,0
1BA120ABF733,0,1
1BA91BC3D89A,1,1
1BAE4E235915,0,0
1BB1E58F694A,1,1
1BB2EB85C41C,0,1
1BB9080C5E67,0,0
1BBCEF0C1832,0,1
1BC6B0614AD2,1,0
1BC811EC52DD,0,1
1BCF061FF0FF,0,1
1BD5E6B368B8,0,1
1BDD5C33D152,0,1
1BDDA880A886,1,1
1BE638E9C951,0,1
1BE7F304F07F,0,0
1BF239A971C9,0,1
1BF52A5CA35D,2,0
1BF9AA238FCE,2,0
1BF9FD62E30B,2,1
1BFF05FC5A72,0,0
1C03DC666CB4,0,1
1C088E6CD17E,2,0
1C125837DEEB,1,0
1C13CBFCF87F,2,0
1C1B1DA16C45,2,1
1C22B0A7AAB8,1,1
1C29F0363194,0,0
1C32F25C46EE,0,0
1C3B06789FCB,2,0
1C53CA9C2F0C,1,0
1C53D136E6EB,1,0
1C554F1D9D75,0,0
1C58F2AF08B4,2,0
1C592378CBD1,2,0
1C596BFDD837,0,0
1C5AB511BF86,0,0
1C6A490C7CAA,0,0
1C6AD56843C8,0,0
1C6B45AF8116,0,0
1C6B5FFBD027,0,1
1C715455970B,2,1
1C7D1F04503D,2,1
1C7E0D499FBB,0,0
1C8564154C20,0,1
1C899F124FEB,2,1
1C8C28FBE64E,0,0
1C8F6219CF27,1,0
1C913AB5444E,0,1
1C961BCC0E95,2,0
1C9A50A60FB6,0,1
1C9ADFB81C4D,1,1
1C9E388C17B8,2,0
1C9F99DCD7E1,0,1
1CA7B8FAA58E,0,0
1CAC3BAE4A39,1,1
1CAEAE4A474A,0,1
1CB3534B82E9,2,0
1CCC679F54A2,2,0
1CCEB6CD629D,0,1
1CCEDB8144D5,0,1
1CD91E790D98,1,0
1CD944028E3C,0,1
1CE6C10B9683,0,1
1CF149052D11,2,1
1CF3776F970D,2,1
1D039586402D,1,0
1D0DD38A4428,2,0
1D0EC331D8F6,2,1
1D0ED4D5C9D9,2,1
1D10B524E194,0,1
1D222E2831FC,2,0
1D3CCF452096,0,0
1D3DB70632B9,0,1
1D459BD1F763,0,1
1D4FFD3360DA,0,0
1D51BCF69AD3,0,1
1D51C620FCBB,0,0
1D5346180BBF,1,1
1D5D22EBADBB,0,1
1D6257F878C4,0,1
1D6BF18EB6EE,0,1
1D75D76AC202,0,0
1D7E734B4A3D,2,0
1D7EEE65F780,1,0
1D828863ECB6,0,0
1D8D04DBA122,0,1
1D8D31593552,1,0
1D8D7B32B98A,0,1
1D91A956FD79,2,1
1D994E88DBB6,0,0
1D9D3DCE169A,0,0
1DA010DC8392,0,1
1DA7EAA3CE67,0,0
1DA96102D0F1,2,0
1DADA04B4F66,0,1
1DB0684041EC,2,1
1DB195AA7BE3,0,1
1DC6485ABFF6,0,0
1DC6C1064011,0,0
1DD339DE06D4,0,1
1DD3D8CCFF56,0,0
1DD5B206DC55,0,0
1DE4E5333FE6,2,0
1DF74255B4B4,0,1
1DFC4D084BB9,0,0
1DFC980DF01B,0,1
1DFF3734BA4B,1,0
1E009323E02F,1,0
1E1804459747,0,0
1E19464E4C30,0,1
1E1A489F2DC6,0,0
1E354DDC784B,2,0
1E3699ABBECC,1,1
1E5487955F16,2,1
1E563F170C61,0,1
1E5FF0F98ECA,2,0
1E656BE75E59,0,0
1E658787B2CD,0,1
1E6835823351,0,1
1E7013131796,0,0
1E759EE13558,0,0
1E7E1B256F16,0,1
1E8FBFB5D07B,1,0
1E9789CE290E,0,0
1E9F7661E8EA,0,0
1EA0EB93157E,0,1
1EA78F0F8633,2,0
1EAB51728A20,0,1
1EB21F75AB8A,2,0
1EB4D8BFB732,2,0
1EB7F2CB7A0D,2,0
1ED627A6FC40,0,1
1EDE0A7134BE,0,1
1EEFEAF4481C,0,0
1EF0599146E7,0,0
1EF3F333D2C4,1,0
1EF7C63675AE,1,1
1EFA2916E5A8,0,1
1F06A4B670A1,0,1
1F0A461A2589,2,1
1F0FE892EC33,0,0
1F1036C2B418,1,1
1F150143FE89,0,1
1F2351768406,1,0
1F25E363B7CC,0,1
1F265D1089C1,0,0
1F26EB15E91D,0,0
1F2DD4E07ECA,0,0
1F30B1F276A7,0,1
1F3AF3D5FB38,0,1
1F4234C9B91C,2,0
1F46EFAFBDED,2,0
1F4F8D4E1E93,0,1
1F51352E0E5F,0,0
1F56575F6388,0,1
1F58CB4D5847,2,0
1F5A8C38324F,2,1
1F62CA3289DF,2,0
1F6AB4756E2B,0,1
1F7354AA60CE,0,0
1F7997582855,2,1
1F8012FFBEBE,0,1
1F8354F0A861,2,0
1F8987BC7DAC,2,1
1F8DDCFCA766,0,0
1F939ECCB2B7,1,0
1FA0FEE9D92E,0,0
1FBDE79B7DE3,0,0
1FBDEE7FC78D,0,1
1FC7F0D3FB27,1,1
1FD55698D1E5,0,1
1FD569E1D4BF,2,1
1FD6E30AAEE1,1,1
1FE6D3E74838,2,0
1FEBEB39986A,1,0
1FF01ED707B6,0,1
1FF56BEDD938,0,1
1FFD96FC48A6,2,0
2.03527E+11,0,0
2.24E+09,0,1
2.84131E+11,0,1
2.93994E+11,2,1
20020164071C,0,0
200ADAF3A255,0,1
201241D24A3E,0,1
20141DCB5346,0,0
2017D32A0639,2,1
201EB1D0F1D5,0,0
201EC18E0A04,0,0
2022B8E2B360,0,1
202A2848311C,0,1
202C16A5B108,0,0
2036EC78D2A8,0,1
203C3C0F1250,0,0
2042CFDC3B39,2,0
20498D2BFDBE,0,1
204C6B729D8B,2,1
204D7AB9CE39,2,0
204E5D4294C2,0,1
204F7EAA0EBA,1,0
20529E261AA8,2,0
2052CF966A42,0,0
2054D2FC64B5,0,1
2056B171116E,0,1
20644ECC874C,0,0
206668BD9662,0,0
2066F8A811A8,2,1
206B99189A87,2,0
20751E8B947B,0,0
2079B764948D,2,1
207B0FEB5BEF,2,0
207D9B0083FC,2,0
2080B945CF87,2,1
20835D731FF0,2,1
2083E1A7DEE8,0,0
2084B16E2FB2,0,0
2089EF1099EB,0,1
208C0541845A,2,0
209523F52F65,0,0
2095C9D9F5B2,0,1
209A6BC99DB9,2,0
209EE46FB0BB,2,1
20A42E81AC2B,1,1
20A4E74DE0C3,0,1
20AFE3565B10,0,0
20B68A9E272C,0,1
20B696B5B9EE,0,0
20B859376593,1,0
20C01368FC3E,2,0
20D0120E0F48,0,1
20D092AFC4C5,0,1
20D2723ED2DB,2,0
20DB11FE439D,0,0
20E1ED11F61C,0,0
20E2A9554CFD,2,0
20E89E9AE5DE,1,0
20EE7E422C2D,2,0
20F2A0811902,0,1
20FE40010F03,0,0
21047CC94658,2,0
2104D2D71F9F,0,1
2107BAE9CB50,1,1
210E5C7F2F35,0,0
211F21B81B38,2,0
2127D8777A44,1,0
2128C7FE7B98,1,0
213479A5F0F2,2,1
214613C46F3F,0,1
214B8A25615F,0,0
216054C99572,0,1
2165829CACBD,0,1
216AEAE3EF97,0,0
21707382C0F0,0,0
2172A101602E,2,1
2173CA2A86C6,2,0
21750F35CEF4,2,1
217A7429341D,0,1
2181C567F6B0,0,0
2187FAAB11BD,1,0
2189471C5C78,0,1
218A21C443ED,0,0
218D823057E2,2,1
21959ECFE644,2,1
219670F16AF1,0,0
2198FC9EDB6C,0,1
219BA92044F6,0,1
219CD728CDA8,2,0
21A20247B3BC,0,1
21A24A785A7E,0,0
21A42B48B15B,0,1
21A87B922013,1,1
21AF117D5E82,0,0
21B1546505A8,2,0
21C75B3F290A,2,0
21C84DF6129A,1,1
21D853C79076,1,0
21E0940DB28C,0,1
21EFAE02832D,0,1
22075172920B,2,0
2207AE9DCDE3,0,1
22083B21A7CB,0,0
2208F4EB02E5,2,0
220A26E7E802,0,1
220B64DA6B5C,2,0
220E202448F4,0,0
2213EE7BF546,1,0
22164E215B04,0,0
2221985D49BD,0,0
2222A56620C0,0,1
22291845AEDC,0,0
223370B9F564,0,1
223FCA37F79D,0,1
22407ED964AB,1,1
22416450E0EF,2,1
2248AC325F36,2,0
224F10CBF764,0,1
2270FFC2D480,1,1
2272E232DFD6,2,0
227853D28137,0,0
2285E3878B94,0,0
228615F1933B,1,0
2290CEF95268,0,1
2298E32EC81F,1,1
22AD8A978FDA,0,1
22B0E90D524E,0,1
22B275BF971C,0,1
22B6586B8AC2,0,0
22BF4720FB84,0,0
22C47823C6B4,0,1
22CDED7996CD,0,0
22D4F1298062,0,1
22D938F5E0E2,2,1
22DB84B437CC,2,0
22DC16B8F0A6,2,0
22E2EE7963FA,0,0
22E3898773C3,1,1
22E55C32A973,0,1
22E583DA7364,2,0
22ED0ED1EF2C,0,1
22ED4D73E0D1,0,1
22F3B43D815D,2,1
22FD17FB1BEB,2,1
23011CDB368B,0,1
2304F1CAF693,2,0
23125D54C38E,1,0
23172C7BD629,0,0
2319365E6640,2,1
231993662C14,0,1
2321C93F8D7E,0,1
2321FAC1E823,2,1
232936504C18,0,0
23393129100A,1,0
233A35247566,2,1
233B42867340,0,1
233F34A737E9,1,0
234B430EDAEE,0,1
234C30A69CA4,0,1
234C54F93ABC,0,0
2352FF50900C,2,1
235437780D47,1,0
23584D5738EE,1,0
2372C99019C2,0,0
2375E96B7653,0,1
23770C56BF47,2,1
237968EDE68A,0,1
2379C4EA00DF,2,0
237FA40D5CFD,0,0
2388E2CAC922,1,0
238A68D91301,0,0
2393A995A4A5,0,0
239695A3CE7C,0,1
23972FBA1934,0,0
239C29327493,2,1
239FAAA1C2FD,0,0
23A77FF701B3,1,0
23A8E9D02DBB,2,0
23B3D8854723,0,0
23B7C4778106,2,1
23C514D3D801,0,0
23C6ED53A179,2,1
23CC3629CEC0,2,0
23CE04ED9655,2,0
23D479DD8197,2,0
23DFB0D7B17D,1,0
23F0ABEF8370,2,1
24041E649D2E,0,1
240D22669177,0,0
24122D3D3AED,2,0
2412D8A6EDB4,0,1
241CF8E86F9C,2,1
2421208F6A6E,0,1
24241413242F,0,1
242E9BA55C0C,2,0
24311D9459DD,2,0
2437AAC4FFEC,2,0
2438536A9907,0,0
2439596F6AF3,1,0
243C2673D4A1,2,0
244D42657A60,1,0
246A0E00FE73,2,0
246A11006D33,1,0
24708E827578,0,1
247B73B47DFF,0,1
247E13C6D8DB,0,0
24804BF1823C,0,0
248AD4A808F4,2,1
248F805B58E5,2,1
2491845AE919,0,1
24969BC6AB56,0,1
2498B1D89628,0,1
24A44D78C494,0,0
24AB166876CE,1,0
24AC606DE085,2,1
24AE99ACFB83,0,0
24B130898C0A,2,1
24B385AF486F,0,1
24B46AF7A944,2,0
24B659FCEC04,0,0
24BA92F852DF,0,0
24BC9F21DAE0,0,0
24C26AB99AAA,0,0
24C5ED476177,2,0
24CA09FC2888,0,0
24D418729648,0,0
24D7E9159963,0,0
24D93C4D0921,1,1
24E0B6DB7B49,0,0
24E2967E7441,0,0
24E58541E795,2,1
24E7F271035B,0,0
24E83FA682F8,0,1
24EB88B49A7E,1,1
24F0488F11ED,0,1
24FA36D49DB7,2,1
24FC5E6ADF1A,0,0
250A3F61B6D8,1,0
2514C0AD2026,0,1
251DC3DC07F9,2,0
252137EC9528,0,1
25225E638919,0,1
25269EB7FE0D,0,1
25279CF8444F,2,1
252C111E462C,2,1
25325F09BF85,1,1
2545BE194727,0,1
2546400260B3,0,0
2549F87DC5A0,2,1
2558BFD73442,0,1
255C21BE7CFB,0,1
255E3A6F95D4,0,0
2568B64DB374,0,1
256E7C7650C8,2,1
2575D2691B29,2,1
2577AEEDE0B5,0,0
2579DC590809,2,1
257D81CFBA84,2,1
258C98EFD4F8,0,0
258F5D734299,0,0
259C2BDB1FFF,0,0
259C732E5942,0,0
25A6881175B1,0,1
25A98E60DA30,0,1
25B15676D65B,2,1
25B1E8E15BCB,0,1
25BCAAC2FE62,0,1
25BCD7176327,0,0
25C29A8F08C3,0,0
25C37AACECA3,0,1
25C400582197,0,1
25C41D233D24,2,1
25C5C068B05E,0,1
25C803068D4C,2,0
25DE215F8B82,0,1
25E486CDCCBB,0,1
25E5A9483945,1,1
25EE1A06C0D9,0,1
25F15C75DBE2,2,0
25F39A646127,0,0
25F76B255B43,1,1
25FA1DF1C205,2,1
25FC80C2D25E,0,0
25FCAC7AE925,0,1
25FEFF118AEA,0,1
26018F746873,0,1
26078C934E0F,2,0
260791E4C620,0,0
26089316800B,0,0
260CD1DDA84C,1,0
260D9A25B1C9,2,1
2617310033A4,2,0
262A455A7060,0,1
262D4488693E,0,0
2634F01562BB,0,0
26370DAD607F,0,0
263A29FC4FB1,0,0
263E94CD1C90,1,1
263FD8ADA546,1,0
2640CD15FE02,0,0
26432FDB0644,2,1
26453BA910DE,2,1
2646BB37564C,0,0
26485BBC6E47,0,1
2648CF0962FC,0,0
264C52745EE1,0,1
264E2A6BC7E6,0,0
26557C3672F2,0,0
2671F96E9F5F,1,1
2674CCDD70E6,2,1
26788B95F2F2,2,0
267F9C38F948,2,0
26810C6F8A51,1,1
268675CF9C2B,0,1
2686D9471361,0,0
268FBF7E756F,0,1
269088714D10,0,1
2693AFBE8AEF,2,1
269483FFAB82,0,0
26981B151FD2,2,0
269BCDCD7A56,0,1
26A2D097B6CB,0,1
26A9D74443D0,2,0
26B43880FD1E,1,1
26B9F1A418E2,0,0
26BF9C028BF5,0,1
26CAE294C16B,0,1
26D70B50EB41,0,1
26D82BAF75DB,0,0
26E36C5938C1,0,0
26EC49492A0F,1,0
26ED9496E08C,2,0
26F0870BE37F,1,1
26F1A49ABC3E,0,1
26F783EC8DF5,0,1
270498B515AB,0,1
2704E9C5DD78,1,0
270BC1D689DF,0,0
270C135130B5,0,1
270C9CF15B1B,0,0
27132DEB3498,0,0
2714214F7D9E,1,1
271CBAA44AC3,0,0
2723DB12AC00,0,0
2726E31ECDC6,2,0
27323553A085,1,0
27347E260F1C,2,0
273863D43441,1,1
273A6BFCD55B,0,0
273D52E9DC95,2,0
273FB0645ADE,0,1
2741B42624E4,0,1
274FC279EC5D,0,0
2754EA322F36,0,1
275D05200160,2,1
276663841FCE,0,0
276B92955757,2,0
2770798B73B2,1,1
277530A14E18,0,1
27778596AFD5,1,0
278800A79148,1,0
278C1879DA87,2,1
27910796A7B1,2,0
27A071CC4338,0,1
27A2E22A4634,2,0
27A806C76E9F,0,0
27AAF664DF23,0,1
27ABA3D8F2FE,2,0
27ACC3AD950F,2,0
27ADAEF01316,0,0
27AFA00901D3,0,0
27B51EEF47E7,1,0
27C1F6B19E89,2,0
27C2C3000FBC,2,0
27C6C2D4CC0B,0,0
27C714014E17,0,1
27D28F942C45,0,0
27D30B303EEE,0,1
27D3919AEAE2,1,1
27D868D68359,0,1
27E6536433B9,2,0
27E6F6FD3EB0,0,0
27F4D048EB58,0,1
27F648D17D4D,2,0
27FC2D31B704,0,0
27FF1FD699B1,1,0
280C6F2C65F0,2,1
280D13EB16F0,1,0
280F4A13DE2B,0,0
2818231D67EE,1,0
2823EC999322,0,1
2823F7B47127,0,0
2825E78AC8A9,2,1
282920A19940,2,0
282AC137C622,2,1
282C1013B7B5,1,1
282D1DEB08F3,0,0
28314B1AC842,2,1
283EDC22483C,2,1
2844FD2BF83B,2,1
285F882853A4,0,0
2863DFA5BB0D,0,1
286C3B565456,2,0
2871CFE6B66D,2,0
2874CC27310F,0,0
28775172455A,2,0
28782BBE3CBA,0,1
287A262E4417,2,1
287F79B6D6F6,2,0
287FB47E4D2A,1,0
288183B3184A,0,0
28823EC65BA2,2,0
2891B0280044,0,1
2897B71A5E94,0,0
28A6D4AB0F50,1,0
28A7B5B9219E,2,1
28B00BFB8BD3,0,1
28B166158C54,0,0
28CA29BE678E,0,0
28CFE95203D4,0,0
28DB1BCCB6AF,0,0
28ECC096EEBA,1,0
28EF3F88FB87,0,1
28F1E43C7884,0,0
28F2073AD0CD,0,0
28FF89DC3B40,1,1
290021A1D937,2,0
2907A97CC7C4,2,1
2908D48CE405,1,0
2909EE180A2A,0,0
290C7EB656AB,1,0
2913843F6DE1,1,1
29192A5DEFD5,2,1
291D2BC7F86A,1,1
29203AAA6CC5,1,1
2922D6AF678F,2,0
29235C3B3472,2,0
2929DA478E37,0,0
292E4A40F481,1,1
292FF100BEF8,1,1
29371D115009,1,0
2939DD925D5F,0,0
2939F620E6BE,0,1
293B615771F9,0,0
293C1D45E66B,1,0
293FDE512821,1,1
294167CBC710,0,0
29450AD2A452,0,0
294C41270CAB,2,0
29502FC048A0,2,1
2958AC21BB05,0,1
296228784AA5,0,0
29627B30B5A6,0,1
2962D1BB17A2,1,0
29687C1F98F1,2,1
29712E7FC7C8,1,0
29765A8DA7DC,0,0
297E9F6638BC,0,1
29899EC43F4A,0,0
298E5C25E843,1,0
29905A8482BC,1,1
2990DEB561F1,0,0
299591FA8205,2,0
299831F64225,0,0
299A4489B427,1,0
29A05955A444,0,1
29A53E96B8C4,0,1
29AB81B05092,1,0
29B1CA7F267E,0,1
29B80B7D1092,2,0
29BB45AA907C,0,0
29BB51045AD5,0,1
29BCE8906E8E,0,0
29BE597866EE,0,1
29C1E2CE5DB3,0,1
29C9EF546659,1,0
29CA453A339D,1,1
29CAF243AA8C,0,0
29D0D6C26624,0,0
29D2B919695A,0,0
29DD7B64A099,0,0
29DD86A89693,0,0
29E116AF432A,1,1
29E443A561CC,0,0
29E8E5721F82,0,0
29EA4DF2C9B0,2,0
29F0053BC75F,0,0
29F34BD4DD98,2,1
29F53618A9F7,1,0
29F5457E7E90,1,0
29F61F8EACF0,2,0
2A0589121A2D,0,0
2A0B44CCA0CD,2,0
2A0D1193C5EF,0,1
2A124200FFBF,1,0
2A16D21F4FC8,2,1
2A242B3DCC49,0,1
2A27D5383112,1,1
2A29BA5D1EF6,0,1
2A2CDE97B76F,0,0
2A2F04CC199E,1,0
2A35A23BE3C3,2,0
2A373FF286ED,0,0
2A4221CE52DC,1,0
2A43B5C34CD0,0,1
2A4C1A1AD665,2,1
2A52459E72AD,2,1
2A563A6D8FD5,2,0
2A5D14A17747,0,0
2A60500B8179,0,0
2A6F79AB6CEA,2,1
2A79C81E7B71,0,0
2A7C4A1CBA41,2,0
2A7DA5E61374,0,1
2A88E84558F2,0,1
2A8E5AE68CA5,0,0
2A90C50AFFE8,0,0
2A934E1D02B7,2,0
2AAA5F2F5270,0,1
2AAC91E9E2E6,2,0
2AAE43DCEAAE,2,0
2AB31C89B344,1,0
2AB4A19B3201,2,0
2AB4CD937595,2,1
2ABD832C4829,0,1
2ABFDA03AB4B,1,1
2AC01E3AB211,2,0
2AC878B831DE,0,0
2ACA19551483,0,1
2ACB43DD4A24,2,0
2ACCA33A2E15,0,1
2ACDFF7FCAAA,0,0
2AD868FBE028,0,1
2AD8A9FEE4C0,1,0
2ADE4CD09C5B,2,0
2AEEA0A97907,0,0
2AFADBF8D316,0,0
2B015051803E,0,1
2B0153FF2D4F,0,0
2B12BCC7303A,2,1
2B26619F1C1E,1,1
2B2BA9FC021C,2,0
2B374862F2C4,1,0
2B39201EEEE0,0,1
2B3AA27C59CB,1,0
2B4218A99969,0,0
2B5011D4C860,0,1
2B53D5D29EAE,0,0
2B557F0EF764,2,1
2B568E2031B1,2,1
2B5A9EF786E7,0,0
2B5D7FDAFEE5,1,1
2B605EED5E4E,2,1
2B683EE1691A,0,1
2B6B50852E0B,0,0
2B6F75CC6941,2,1
2B7169FF4FBF,2,1
2B81FF610FB7,0,0
2B8C899A136C,2,0
2B94F21871FC,0,0
2B98EC6BE001,1,0
2B9C5C3BB7B9,1,1
2B9F531F1F59,1,0
2BA01892D7EE,2,1
2BA142AF4BEF,0,0
2BA422F3619F,0,1
2BB1B9853257,0,0
2BB25A23C9CA,2,1
2BB327C90883,2,1
2BB3F440A1A5,2,1
2BB45C0C7802,1,0
2BB6641B0B02,2,0
2BB881487FD0,2,1
2BBF809305C6,0,0
2BD0B513E03D,0,1
2BDB4651C49E,0,1
2BE26052C376,0,1
2BE944782131,1,0
2C0023E82D72,2,0
2C021FD670EB,0,1
2C0A4D88629E,0,1
2C0AE28084B3,0,0
2C0BDEB99FDD,1,0
2C0D4A3D4590,0,0
2C191F7F9FA1,0,0
2C1BB6C07105,0,1
2C1D74F72797,1,0
2C24880113A2,2,1
2C276911E448,0,0
2C2FC1BA95AD,0,1
2C302B2A9020,0,0
2C344E66F358,1,0
2C3911F2CA28,2,1
2C3E3E48A880,0,0
2C469434A463,0,0
2C4CF1EF39A2,2,0
2C4F19141C94,1,0
2C4F62655AED,2,1
2C5DB9FE0B0B,2,1
2C670AC05A4E,2,1
2C737A1FDB6B,0,1
2C7750B811F3,0,1
2C7934648594,0,1
2C871443D686,2,0
2C896B95DA8E,2,0
2C8BA60F1666,1,1
2C8BAD341085,1,0
2C9C9A03C5C9,1,1
2CAD08064A6A,1,0
2CAEF7197A17,0,0
2CB0A75DDF7F,1,0
2CB23505789E,2,0
2CB6039E6165,0,1
2CBBBA8D15E9,1,0
2CBDE8DB392B,0,1
2CBE6AD55BDD,0,1
2CC4B554C694,1,0
2CCB36FFC40D,0,0
2CCFB8C0BAF7,2,0
2CD160148A6E,1,1
2CD20ADA226B,2,1
2CD45C47FFE6,2,0
2CE045D2EBA4,0,1
2CE725C8E928,0,1
2CF60EE0D6B5,0,1
2CFBD4AA7BE5,0,1
2CFC7FE26251,0,0
2CFF8146A4BC,2,1
2CFFAD8DF67D,0,0
2D01E2DE3ACC,0,0
2D0AD6FF07F8,2,1
2D0CDBC81DC0,2,1
2D1B2B8833C3,0,1
2D23892ACDA0,0,1
2D28CE622B8E,0,1
2D30BE5A3A1A,0,1
2D3F81D21421,1,1
2D40E0391ED0,1,0
2D4643197395,0,1
2D4D71F910AA,0,0
2D4DC3D5845A,1,1
2D508127DEF1,1,0
2D508D3CD27E,2,1
2D58D03DE536,0,0
2D59E1BB8883,0,0
2D5F50B0E765,2,0
2D6B650A15FD,0,0
2D6EF1777E02,1,0
2D765BC7C9E4,2,0
2D7FD832995B,0,1
2D976D9E1787,0,1
2D9C280D296E,0,0
2DA25C61D18D,2,1
2DA62D709DD7,0,0
2DA6436E3BEA,0,0
2DAF1788DEC2,1,0
2DB2B8124AA8,0,1
2DB6CE093601,0,0
2DC06FFB7E07,2,0
2DCD1AE7AED4,0,0
2DDDB7AA7C51,1,1
2DDF4051E688,0,0
2DE332CFF475,0,0
2DE95E7D6776,2,0
2DEBD2B0AB2C,0,0
2DEC2BE40CB5,0,1
2DF807DD1767,0,0
2DFE8246A388,2,0
2E0478042A1F,0,1
2E04D645D0AD,2,1
2E0830F07EC8,2,1
2E1266682F4A,0,0
2E1F288230F2,2,1
2E20D79B96DC,0,0
2E25F9F0DED6,0,1
2E2C996BBE7D,2,0
2E3043C283B5,1,0
2E32EE82D785,2,0
2E41CEAA9830,2,0
2E4A88C4D580,2,1
2E5633A79557,0,0
2E5A5418F173,0,0
2E60E360C7DC,0,0
2E62A47405BC,1,1
2E64615FFB93,0,1
2E655BA40E7D,1,1
2E68BA8F2B65,0,0
2E74B317EA8C,0,1
2E7E6EBD372D,0,1
2E7FA51C438D,2,1
2E810318FBD2,0,1
2E8A8C550F8D,0,1
2E8CD9C797B3,0,1
2E9B0D031C89,2,1
2E9C3762DC25,0,0
2EAE515F6F39,2,1
