essay_id_comp,n_effectiveness_elements,quality_index
13BD2F675384,11,0.909091
13C271A7BB26,11,1.454545
13CB8629B839,6,0.666667
13CFDB110C7C,15,1.066667
13D055D4F041,13,1.076923
13D62898496F,13,1.923077
13E62C937FCA,14,1.071429
13E733243771,7,2.0
13F1DF1DB4DE,9,1.111111
13F4CEEDDCBD,6,1.0
13FDCF58A955,8,1.0
14044A2FF1FC,6,1.0
1405831818EE,13,1.230769
140781159BAD,10,1.6
14097CCF4030,11,1.0
14107BE4409C,8,1.0
14122B906E30,11,1.0
14125B6C50B8,8,1.625
1417CDA8D493,8,1.25
141A60AB7B0D,9,1.444444
141CC621E949,11,1.0
1424DEF8AEA5,9,1.0
142BF0B5376A,13,1.230769
143449132EAF,10,1.0
1437601709BB,6,1.0
143881605B57,12,1.416667
14409A305AB3,11,1.0
1440BFF921C4,12,1.0
1445C99DF53B,9,0.555556
1449A333A335,12,1.666667
14542AA79AA4,6,1.0
1461C0EEEE77,8,1.0
1463D1D9EC8F,9,0.888889
146440EF28B8,14,1.0
146818D2FAF1,7,2.0
1469BBBDF3ED,10,1.1
146D260F5526,9,1.444444
1484F69AB31E,10,1.6
1495BAF55143,11,1.090909
149CECF2426C,8,1.625
149E8C278863,26,1.153846
14C42742BD87,6,0.833333
14CB51AFA416,17,0.764706
14CBCA18C124,7,1.0
14CC75D0E9D0,4,0.75
14CD7481EF35,13,1.692308
14D4B556B3A2,12,1.083333
14D67698786D,11,1.0
14D6911BF51D,7,0.714286
14DBFF7A7AD3,11,1.363636
14DC8313ACDD,9,1.111111
14DF107E8ADD,15,1.2
14E573422FEA,4,1.25
14E83FCCC2AF,13,1.461538
14EA20764FD8,13,1.230769
14EE006078C4,12,1.0
14F0D1DFE3B1,11,0.909091
14F754342EA0,10,1.1
1509D8D81A10,13,1.0
150C879555C6,14,1.285714
151645FFA225,4,1.25
151B0CD2ACE4,13,1.384615
1523EEF201C4,8,0.875
15260AF98824,11,0.818182
1529F615275D,11,1.0
152A4E283823,10,1.0
1536D4AC6501,6,1.0
153972503B34,19,1.0
15398FCF1379,7,1.0
1546CF3CFEEF,10,1.0
154DA8FC14D7,8,1.375
1553852F57B7,10,1.6
1556FDEA70E3,6,1.0
155918C91905,6,1.0
155CAAB3DC95,6,1.0
1566C25438D4,7,1.285714
156E24130528,12,1.166667
15710AAE17FA,12,1.0
158096ED2561,9,0.888889
158EDBD5EC25,11,1.0
1590FD8BEA8E,10,1.9
15912A718F26,10,1.1
159424F57C24,11,1.0
1596E1BA9983,9,1.0
159B993974F6,9,1.444444
159C888039CA,9,1.555556
159CB166349B,12,1.25
159D4CDA17B0,14,1.214286
15B1386353B7,11,1.090909
15B6AD38663B,9,1.111111
15B8ED0E3817,12,1.166667
15BDCD238E51,9,1.0
15C0E61BC1E5,8,1.125
15D2FF172210,10,1.5
15D3501518B0,15,1.2
15D68BD247CD,8,1.125
15DB03CB7A98,4,1.0
15DB2779EC7A,9,1.111111
15E235D694BE,8,1.125
15E317EDD7A0,12,1.25
15E93D248649,6,1.0
15EAD0CC9F3D,12,1.75
15F20233CFA6,5,1.6
15F434699355,12,1.166667
15F52C3B4580,8,1.25
15FD5B635B50,9,1.222222
160060CC2418,5,1.8
16030592A7B7,9,1.0
160942A326B8,13,1.384615
160B02D673E9,13,1.0
160C1321A536,8,1.5
160C8B8C0E64,8,1.0
160D4AE46A61,12,1.25
16206760663F,12,1.0
16255EBBB49B,6,1.166667
1626F27A828F,12,1.0
16271A900F31,16,1.1875
163AC455E1DF,9,1.0
16482660AC91,11,1.0
1649A2246587,11,1.0
164E8B76D5D4,9,1.111111
1655FBD1D22A,8,1.0
165BE1E22902,9,0.888889
1669F1CC90D9,6,0.833333
166A1383A90C,15,1.8
166AA098DBBB,5,1.2
166B8C946173,11,1.0
166CE6EE73AE,7,1.0
16759AEA250C,9,1.0
16760A114ACB,9,1.444444
167AE151377D,9,1.0
167C0474C7F6,15,1.533333
1681878C051A,7,1.0
1684BE6E2D54,11,1.0
168890CF840E,15,1.133333
168E5BD0AECE,9,1.111111
168FBD2247BA,12,1.416667
169CCAB1500F,12,1.0
16A19F37921F,22,1.409091
16A2070EB15F,13,1.461538
16A44AFEC63B,4,1.0
16A92F43071D,9,1.222222
16AFB1342251,12,1.416667
16B7CA362E71,7,1.428571
16BC80DFCF74,14,1.0
16C808F5F642,9,1.444444
16D1DCBC366E,10,1.0
16D2B327B978,12,1.666667
16D3EFBE11FD,22,1.545455
16DE10816A76,18,1.0
16DEF72E220A,11,1.090909
16E17D54523A,7,1.0
16E4FB7A2BAF,11,1.0
16F34D94DC83,3,1.333333
16F6DD028926,9,1.444444
16F9A11EE38E,8,1.0
170444AD3129,12,1.583333
17050101B707,16,1.25
1706A44CC656,14,1.071429
17095E50E21A,9,1.222222
170E5EDC8024,6,1.0
1712A40F635E,6,1.0
171E655CC8F1,8,0.625
17249776EA6D,8,0.875
172A3013AF1B,12,1.25
172DCAD4E21A,14,1.071429
172F67E7FBBC,5,0.8
1734511166A2,9,1.111111
173C9B92AEB0,4,1.0
173DB7DA3CE3,10,0.9
17643FC4CA90,10,1.7
176FA6CB13C6,10,1.7
1777FB4DAD97,12,1.166667
177CE5335966,12,1.166667
1780FCAA0B8A,7,1.428571
17840D290E28,7,1.0
179E672AB25B,7,0.571429
179F54C0EE22,11,1.181818
17A4A5CB6DCE,10,1.3
17A4F48BD589,7,1.0
17A50BE2FA1C,8,1.0
17AA836BF229,12,1.583333
17B15F103D26,11,1.090909
17C7C1CAF7E8,9,0.555556
17C80F3C80B3,11,0.818182
17D10719473B,11,1.0
17D2212B02FC,13,1.153846
17D59A9E37E1,10,1.2
17D80502253D,8,1.0
17DC48A9BF65,7,1.0
17DDD76F2023,8,1.375
17E0D40B3CB8,6,1.0
17E2B6FC3FEE,9,1.444444
17F0C18337EA,10,1.2
17F339479482,9,1.0
17F7000992D7,11,1.0
17FE6E535BC3,6,1.0
180159E53733,14,1.0
180B47FDF4C2,12,1.166667
180CC35C87D9,6,1.0
1830EFB03CF9,9,1.0
18322782389D,14,1.142857
183FB472C06E,4,1.0
18409261F5C2,9,1.444444
184212E8F6CB,11,1.0
184218DDCD92,13,1.0
1842B5E46878,7,0.714286
1844936308C0,8,1.0
1853B94F3ED9,5,1.4
18554EA0420F,8,1.375
185B843FA452,8,1.0
185E32754366,10,1.1
1871E7C9919E,8,1.125
18854B42A655,9,1.555556
18860D492AB7,6,1.0
18925C953322,9,1.0
18A2E82D5F05,8,1.125
18A38B04783D,10,1.0
18A77D3DD491,12,1.416667
18A9E56DA884,4,1.25
18AA02D4AF36,14,1.714286
18AC57CFB338,17,1.647059
18AF1F41C208,6,1.0
18B491F739EE,14,1.0
18BE93994E21,13,1.538462
18BF6A6DF1A2,9,1.222222
18C4625AD025,7,1.285714
18CF13F4818D,10,1.2
18D33D605574,11,1.090909
18D47A791678,7,1.142857
18DD6D2A09F2,10,0.5
18DEE198FBE2,6,1.0
18DFC8ABFA92,12,1.416667
18EA3BD58A42,9,1.222222
18EDFBD73F06,8,1.125
18F28119181E,6,1.0
18FBB0E38C68,6,1.0
18FCCD9CAC40,12,1.083333
18FDF183D4D1,9,1.555556
1906F877011D,12,1.5
190A7CF741CE,9,1.0
19157F773204,15,1.0
191D76BCC101,9,1.0
1926EA0A1D87,8,1.0
1927C4B37295,13,1.076923
192A27F0608C,2,1.0
193B0EE3BF45,8,1.75
194F79C3C5C0,9,1.0
195719C5F1CD,5,1.0
1957F0D79C24,11,1.090909
195EF688A6FB,10,1.2
19668E0A6B97,7,1.0
19692639977E,11,0.818182
196B4ED6FA4F,11,1.0
196E73AAF08F,12,1.083333
197A2E0615B2,9,1.111111
197CEA0EF269,12,1.666667
197FF5255963,8,1.375
1988A2DCF0CB,6,1.0
198ECA5E2E5A,6,1.166667
199246A25EFF,16,1.0
199656C3699E,9,1.0
199980ADEC34,9,1.111111
19A01FCD9C30,14,0.857143
19A9B6881B50,9,1.444444
19B5612E4AC4,7,1.0
19BAEA71834C,9,1.333333
19BB34EEB248,14,1.714286
19BE60654AFE,12,1.0
19BE726697A9,11,1.0
19C571180C49,10,2.0
19CC3C000C6C,13,1.461538
19D014A29353,6,0.833333
19D02F757F74,12,1.0
19D04291B198,8,1.375
19E44CA7DF5A,7,1.0
19E57B0657A6,12,1.75
19E9A735673D,7,1.0
19EF33B3D3C7,12,1.0
19FDE7E48C74,10,1.6
1A04C4505577,9,1.222222
1A067085A035,12,1.416667
1A068661D19E,11,1.181818
1A0AD9EDC773,10,1.0
1A0E4BA7410D,10,1.4
1A14F52C0C72,10,1.1
1A1F158C0D82,14,1.357143
1A243FC51E59,9,1.0
1A2699103F72,7,1.285714
1A2E1741BF9F,10,1.2
1A31F3084DC0,10,1.3
1A34410E8209,7,1.0
1A3C21FDBDCB,8,1.25
1A3C75CD285A,9,1.777778
1A3F808C7AD9,11,1.0
1A425C27196E,6,1.0
1A4857187C56,16,1.75
1A495E1C7906,11,1.090909
1A569C9C492E,7,1.0
1A5894AF1B58,7,1.0
1A58E2543D00,11,1.727273
1A5CC8CE870F,9,1.0
1A88DC345340,6,1.0
1A96C4AC477B,11,1.0
1A9B74784B92,11,1.181818
1AA55FB101FD,11,1.0
1AA901C2E32E,11,1.0
1AAA0FA599F9,9,1.0
1AABCEE311CE,12,1.5
1AABFCFD715A,8,1.25
1AB8B1ABEA17,10,1.0
1AD208F3F94A,14,1.071429
1AD236405FBA,5,1.0
1AD65D131BE6,13,1.230769
1AD9FF75F9ED,7,1.0
1AE24A0A5097,15,1.0
1AE40323F062,11,1.0
1AE4FE93159C,12,1.333333
1AEB326AE57A,9,1.333333
1AFDA30737C0,8,0.875
1B061D85405F,14,1.214286
1B069ADEF513,9,1.333333
1B0AA9A7628F,12,1.0
1B127A370E2A,11,1.0
1B13689BCDF1,11,1.0
1B17CB43C47D,13,1.076923
1B2083B9F74C,9,1.222222
1B267567985A,15,1.4
1B293B50B28E,15,1.066667
1B2BB2B6DE45,9,1.0
1B2E72AE87B6,11,1.0
1B3701EE4951,11,0.909091
1B3BC0D7C62C,12,1.083333
1B46E32DAA7F,10,1.3
1B4B715EAC9A,7,1.428571
1B5012856219,6,1.0
1B52BB98FACA,6,0.5
1B5312BB32B3,8,1.0
1B622A28EDD9,15,1.0
1B65222659D1,4,1.25
1B682BC69828,13,1.307692
1B6D51980EDE,12,1.666667
1B76E1F1267C,9,1.0
1B7A049ADE47,11,1.0
1B7DB4CB6B2F,9,1.111111
1B87EDD72ED2,7,1.142857
1B8F4DDB120A,6,1.166667
1B95C44855DD,11,1.363636
1B9E20C72CD3,9,1.222222
1BA120ABF733,9,1.0
1BA91BC3D89A,11,1.454545
1BAE4E235915,8,1.0
1BB1E58F694A,9,1.0
1BB2EB85C41C,9,0.777778
1BB9080C5E67,10,1.0
1BBCEF0C1832,6,1.0
1BC6B0614AD2,10,1.5
1BC811EC52DD,14,1.0
1BCF061FF0FF,14,0.857143
1BD5E6B368B8,12,1.0
1BDD5C33D152,10,1.0
1BDDA880A886,9,1.444444
1BE638E9C951,9,0.888889
1BE7F304F07F,9,1.0
1BF239A971C9,13,1.230769
1BF52A5CA35D,12,1.25
1BF9AA238FCE,12,1.75
1BF9FD62E30B,12,1.666667
1BFF05FC5A72,10,1.0
1C03DC666CB4,11,1.0
1C088E6CD17E,12,1.666667
1C125837DEEB,10,1.1
1C13CBFCF87F,7,1.285714
1C1B1DA16C45,8,1.125
1C22B0A7AAB8,13,1.076923
1C29F0363194,12,1.0
1C32F25C46EE,9,1.0
1C3B06789FCB,12,1.5
1C53CA9C2F0C,12,1.166667
1C53D136E6EB,14,1.285714
1C554F1D9D75,7,1.0
1C58F2AF08B4,9,1.444444
1C592378CBD1,13,1.692308
1C596BFDD837,12,1.083333
1C5AB511BF86,9,1.0
1C6A490C7CAA,13,1.076923
1C6AD56843C8,5,1.0
1C6B45AF8116,8,0.875
1C6B5FFBD027,8,1.0
1C715455970B,6,1.166667
1C7D1F04503D,12,1.333333
1C7E0D499FBB,5,1.0
1C8564154C20,2,1.0
1C899F124FEB,9,1.444444
1C8C28FBE64E,14,1.142857
1C8F6219CF27,12,1.083333
1C913AB5444E,8,1.0
1C961BCC0E95,6,1.166667
1C9A50A60FB6,7,1.0
1C9ADFB81C4D,9,1.444444
1C9E388C17B8,9,1.333333
1C9F99DCD7E1,9,1.0
1CA7B8FAA58E,7,1.0
1CAC3BAE4A39,8,1.375
1CAEAE4A474A,9,1.0
1CB3534B82E9,10,1.2
1CCC679F54A2,3,1.333333
1CCEB6CD629D,9,1.0
1CCEDB8144D5,11,1.0
1CD91E790D98,7,1.142857
1CD944028E3C,15,1.0
1CE6C10B9683,10,1.0
1CF149052D11,13,1.615385
1CF3776F970D,9,1.444444
1D039586402D,9,1.222222
1D0DD38A4428,12,1.833333
1D0EC331D8F6,9,1.777778
1D0ED4D5C9D9,11,1.090909
1D10B524E194,12,0.916667
1D222E2831FC,9,1.444444
1D3CCF452096,11,1.0
1D3DB70632B9,9,0.888889
1D459BD1F763,10,1.0
1D4FFD3360DA,11,0.909091
1D51BCF69AD3,9,0.777778
1D51C620FCBB,9,1.0
1D5346180BBF,9,1.333333
1D5D22EBADBB,8,1.0
1D6257F878C4,11,0.909091
1D6BF18EB6EE,10,1.0
1D75D76AC202,10,1.0
1D7E734B4A3D,12,1.75
1D7EEE65F780,14,1.357143
1D828863ECB6,9,1.0
1D8D04DBA122,7,0.857143
1D8D31593552,12,1.5
1D8D7B32B98A,12,1.0
1D91A956FD79,10,1.3
1D994E88DBB6,9,1.0
1D9D3DCE169A,9,1.111111
1DA010DC8392,14,1.0
1DA7EAA3CE67,9,1.0
1DA96102D0F1,9,1.555556
1DADA04B4F66,6,1.0
1DB0684041EC,11,1.090909
1DB195AA7BE3,10,0.6
1DC6485ABFF6,9,0.777778
1DC6C1064011,6,1.0
1DD339DE06D4,12,0.916667
1DD3D8CCFF56,7,0.857143
1DD5B206DC55,5,1.0
1DE4E5333FE6,11,1.272727
1DF74255B4B4,10,0.9
1DFC4D084BB9,14,1.142857
1DFC980DF01B,8,1.0
1DFF3734BA4B,11,1.090909
1E009323E02F,18,1.444444
1E1804459747,6,1.0
1E19464E4C30,6,1.0
1E1A489F2DC6,11,1.0
1E354DDC784B,9,1.111111
1E3699ABBECC,11,0.909091
1E5487955F16,11,1.363636
1E563F170C61,14,1.0
1E5FF0F98ECA,9,1.444444
1E656BE75E59,11,1.0
1E658787B2CD,11,0.909091
1E6835823351,12,1.0
1E7013131796,4,0.75
1E759EE13558,11,1.0
1E7E1B256F16,15,1.0
1E8FBFB5D07B,9,1.333333
1E9789CE290E,6,1.0
1E9F7661E8EA,6,1.0
1EA0EB93157E,12,1.0
1EA78F0F8633,8,1.5
1EAB51728A20,9,1.0
1EB21F75AB8A,12,1.5
1EB4D8BFB732,6,1.166667
1EB7F2CB7A0D,11,1.454545
1ED627A6FC40,14,1.0
1EDE0A7134BE,12,1.0
1EEFEAF4481C,6,1.0
1EF0599146E7,8,1.0
1EF3F333D2C4,12,1.083333
1EF7C63675AE,12,1.416667
1EFA2916E5A8,12,0.666667
1F06A4B670A1,13,0.769231
1F0A461A2589,12,1.166667
1F0FE892EC33,9,1.0
1F1036C2B418,9,1.333333
1F150143FE89,5,1.0
1F2351768406,9,1.222222
1F25E363B7CC,7,1.0
1F265D1089C1,8,0.625
1F26EB15E91D,5,1.0
1F2DD4E07ECA,8,1.0
1F30B1F276A7,4,0.75
1F3AF3D5FB38,12,1.25
1F4234C9B91C,8,1.25
1F46EFAFBDED,12,1.333333
1F4F8D4E1E93,4,1.0
1F51352E0E5F,14,1.071429
1F56575F6388,15,1.0
1F58CB4D5847,6,1.833333
1F5A8C38324F,5,1.2
1F62CA3289DF,6,1.833333
1F6AB4756E2B,14,0.857143
1F7354AA60CE,6,1.0
1F7997582855,9,1.222222
1F8012FFBEBE,4,1.0
1F8354F0A861,10,1.8
1F8987BC7DAC,9,1.333333
1F8DDCFCA766,21,1.285714
1F939ECCB2B7,7,1.0
1FA0FEE9D92E,5,1.0
1FBDE79B7DE3,5,1.0
1FBDEE7FC78D,10,1.0
1FC7F0D3FB27,13,0.923077
1FD55698D1E5,10,1.1
1FD569E1D4BF,6,1.333333
1FD6E30AAEE1,7,1.285714
1FE6D3E74838,8,1.125
1FEBEB39986A,12,1.083333
1FF01ED707B6,6,1.0
1FF56BEDD938,13,1.153846
1FFD96FC48A6,10,1.8
2.03527E+11,15,1.4
2.24E+09,6,1.0
2.84131E+11,21,1.190476
2.93994E+11,6,1.333333
20020164071C,7,1.0
200ADAF3A255,6,0.666667
201241D24A3E,16,1.1875
20141DCB5346,9,1.0
2017D32A0639,7,1.285714
201EB1D0F1D5,5,1.0
201EC18E0A04,12,1.0
2022B8E2B360,2,0.0
202A2848311C,13,1.230769
202C16A5B108,7,1.0
2036EC78D2A8,10,1.0
203C3C0F1250,12,1.0
2042CFDC3B39,9,1.888889
20498D2BFDBE,10,1.0
204C6B729D8B,7,1.857143
204D7AB9CE39,8,1.25
204E5D4294C2,11,1.181818
204F7EAA0EBA,10,1.0
20529E261AA8,9,1.555556
2052CF966A42,11,1.0
2054D2FC64B5,12,1.0
2056B171116E,12,1.0
20644ECC874C,6,1.0
206668BD9662,9,0.777778
2066F8A811A8,12,1.5
206B99189A87,9,1.777778
20751E8B947B,5,1.0
2079B764948D,9,1.555556
207B0FEB5BEF,9,1.222222
207D9B0083FC,8,1.5
2080B945CF87,12,1.583333
20835D731FF0,11,1.818182
2083E1A7DEE8,7,1.0
2084B16E2FB2,9,1.0
2089EF1099EB,13,0.923077
208C0541845A,8,1.375
209523F52F65,9,1.0
2095C9D9F5B2,11,0.727273
209A6BC99DB9,9,1.555556
209EE46FB0BB,12,1.583333
20A42E81AC2B,9,0.888889
20A4E74DE0C3,14,1.0
20AFE3565B10,9,1.0
20B68A9E272C,16,1.1875
20B696B5B9EE,6,1.0
20B859376593,12,1.083333
20C01368FC3E,13,1.615385
20D0120E0F48,9,0.666667
20D092AFC4C5,12,1.083333
20D2723ED2DB,7,1.571429
20DB11FE439D,6,1.0
20E1ED11F61C,12,1.0
20E2A9554CFD,10,1.5
20E89E9AE5DE,11,1.090909
20EE7E422C2D,7,1.571429
20F2A0811902,6,1.0
20FE40010F03,8,0.875
21047CC94658,4,1.25
2104D2D71F9F,9,1.0
2107BAE9CB50,9,1.111111
210E5C7F2F35,5,1.0
211F21B81B38,6,1.166667
2127D8777A44,12,1.083333
2128C7FE7B98,9,1.333333
213479A5F0F2,12,1.166667
214613C46F3F,6,1.0
214B8A25615F,7,1.0
216054C99572,12,1.25
2165829CACBD,12,1.0
216AEAE3EF97,11,1.0
21707382C0F0,9,1.0
2172A101602E,7,1.714286
2173CA2A86C6,11,1.818182
21750F35CEF4,7,1.285714
217A7429341D,5,0.8
2181C567F6B0,6,1.0
2187FAAB11BD,13,1.076923
2189471C5C78,16,1.0
218A21C443ED,7,0.857143
218D823057E2,13,1.461538
21959ECFE644,11,1.454545
219670F16AF1,11,1.0
2198FC9EDB6C,9,1.0
219BA92044F6,10,1.0
219CD728CDA8,13,1.615385
21A20247B3BC,10,1.0
21A24A785A7E,6,1.0
21A42B48B15B,7,1.0
21A87B922013,15,1.466667
21AF117D5E82,13,1.153846
21B1546505A8,12,1.666667
21C75B3F290A,14,1.714286
21C84DF6129A,9,1.444444
21D853C79076,11,1.090909
21E0940DB28C,6,0.666667
21EFAE02832D,7,1.0
22075172920B,8,1.25
2207AE9DCDE3,6,1.0
22083B21A7CB,10,1.0
2208F4EB02E5,5,1.2
220A26E7E802,8,1.0
220B64DA6B5C,15,1.733333
220E202448F4,3,1.0
2213EE7BF546,7,1.285714
22164E215B04,9,0.888889
2221985D49BD,9,1.0
2222A56620C0,8,0.5
22291845AEDC,15,1.333333
223370B9F564,9,0.888889
223FCA37F79D,9,1.0
22407ED964AB,7,1.142857
22416450E0EF,12,1.833333
2248AC325F36,12,1.166667
224F10CBF764,12,1.166667
2270FFC2D480,18,1.388889
2272E232DFD6,12,1.583333
227853D28137,7,1.0
2285E3878B94,16,1.1875
228615F1933B,14,1.357143
2290CEF95268,9,0.888889
2298E32EC81F,12,1.083333
22AD8A978FDA,13,1.0
22B0E90D524E,7,0.285714
22B275BF971C,6,1.0
22B6586B8AC2,4,1.0
22BF4720FB84,8,1.0
22C47823C6B4,6,1.0
22CDED7996CD,6,1.0
22D4F1298062,8,1.0
22D938F5E0E2,11,1.727273
22DB84B437CC,9,1.222222
22DC16B8F0A6,12,1.5
22E2EE7963FA,8,1.0
22E3898773C3,9,1.444444
22E55C32A973,13,1.0
22E583DA7364,14,1.428571
22ED0ED1EF2C,5,1.0
22ED4D73E0D1,9,1.0
22F3B43D815D,11,1.545455
22FD17FB1BEB,11,1.727273
23011CDB368B,7,0.857143
2304F1CAF693,9,1.333333
23125D54C38E,13,1.307692
23172C7BD629,6,1.0
2319365E6640,9,1.222222
231993662C14,13,1.153846
2321C93F8D7E,14,1.0
2321FAC1E823,12,1.666667
232936504C18,6,1.0
23393129100A,8,1.0
233A35247566,12,1.833333
233B42867340,17,1.0
233F34A737E9,12,1.25
234B430EDAEE,11,1.0
234C30A69CA4,10,1.0
234C54F93ABC,11,1.0
2352FF50900C,18,1.611111
235437780D47,8,1.0
23584D5738EE,10,1.1
2372C99019C2,7,1.0
2375E96B7653,6,0.666667
23770C56BF47,8,1.125
237968EDE68A,5,0.6
2379C4EA00DF,12,1.5
237FA40D5CFD,8,1.0
2388E2CAC922,10,1.1
238A68D91301,10,1.0
2393A995A4A5,6,1.0
239695A3CE7C,7,1.0
23972FBA1934,11,1.0
239C29327493,5,1.2
239FAAA1C2FD,15,1.0
23A77FF701B3,7,1.142857
23A8E9D02DBB,7,1.428571
23B3D8854723,12,1.0
23B7C4778106,8,1.125
23C514D3D801,7,1.0
23C6ED53A179,9,1.777778
23CC3629CEC0,10,1.3
23CE04ED9655,11,1.272727
23D479DD8197,6,1.5
23DFB0D7B17D,6,1.0
23F0ABEF8370,8,1.125
24041E649D2E,10,1.0
240D22669177,12,1.0
24122D3D3AED,6,1.666667
2412D8A6EDB4,8,1.0
241CF8E86F9C,12,1.166667
2421208F6A6E,8,0.75
24241413242F,9,1.222222
242E9BA55C0C,17,1.647059
24311D9459DD,8,1.25
2437AAC4FFEC,8,1.125
2438536A9907,8,1.0
2439596F6AF3,12,1.083333
243C2673D4A1,12,1.25
244D42657A60,9,1.555556
246A0E00FE73,9,1.777778
246A11006D33,12,1.333333
24708E827578,4,1.0
247B73B47DFF,11,1.0
247E13C6D8DB,7,1.0
24804BF1823C,4,1.0
248AD4A808F4,12,1.166667
248F805B58E5,7,1.428571
2491845AE919,10,1.0
24969BC6AB56,9,1.0
2498B1D89628,11,1.0
24A44D78C494,15,1.133333
24AB166876CE,15,1.266667
24AC606DE085,7,1.142857
24AE99ACFB83,9,1.0
24B130898C0A,6,1.5
24B385AF486F,7,0.714286
24B46AF7A944,9,1.555556
24B659FCEC04,8,1.0
24BA92F852DF,9,1.0
24BC9F21DAE0,12,0.833333
24C26AB99AAA,5,1.0
24C5ED476177,13,1.692308
24CA09FC2888,7,1.0
24D418729648,3,1.0
24D7E9159963,4,1.0
24D93C4D0921,16,1.0625
24E0B6DB7B49,12,0.916667
24E2967E7441,7,1.0
24E58541E795,8,1.125
24E7F271035B,10,1.0
24E83FA682F8,6,1.0
24EB88B49A7E,9,1.222222
24F0488F11ED,6,1.0
24FA36D49DB7,11,1.636364
24FC5E6ADF1A,9,1.0
250A3F61B6D8,12,1.083333
2514C0AD2026,6,1.0
251DC3DC07F9,10,1.4
252137EC9528,8,0.875
25225E638919,14,1.0
25269EB7FE0D,11,1.0
25279CF8444F,7,1.857143
252C111E462C,9,1.333333
25325F09BF85,7,1.0
2545BE194727,24,1.333333
2546400260B3,20,1.25
2549F87DC5A0,9,1.222222
2558BFD73442,9,1.0
255C21BE7CFB,6,1.0
255E3A6F95D4,4,1.0
2568B64DB374,5,1.0
256E7C7650C8,8,1.375
2575D2691B29,9,1.444444
2577AEEDE0B5,10,1.0
2579DC590809,11,1.181818
257D81CFBA84,8,1.125
258C98EFD4F8,11,1.181818
258F5D734299,9,1.0
259C2BDB1FFF,6,0.833333
259C732E5942,8,0.875
25A6881175B1,8,1.0
25A98E60DA30,11,1.0
25B15676D65B,9,1.111111
25B1E8E15BCB,15,1.066667
25BCAAC2FE62,10,1.0
25BCD7176327,3,1.0
25C29A8F08C3,15,1.133333
25C37AACECA3,6,1.0
25C400582197,9,1.0
25C41D233D24,12,1.666667
25C5C068B05E,10,0.7
25C803068D4C,8,1.125
25DE215F8B82,12,0.75
25E486CDCCBB,12,1.083333
25E5A9483945,7,1.142857
25EE1A06C0D9,10,1.0
25F15C75DBE2,9,1.111111
25F39A646127,9,1.0
25F76B255B43,9,1.444444
25FA1DF1C205,14,1.5
25FC80C2D25E,9,1.0
25FCAC7AE925,15,1.0
25FEFF118AEA,12,1.0
26018F746873,8,1.0
26078C934E0F,4,1.5
260791E4C620,6,0.833333
26089316800B,7,1.0
260CD1DDA84C,10,1.4
260D9A25B1C9,9,1.555556
2617310033A4,14,1.142857
262A455A7060,12,1.083333
262D4488693E,6,1.0
2634F01562BB,6,1.0
26370DAD607F,5,1.0
263A29FC4FB1,9,1.0
263E94CD1C90,14,1.214286
263FD8ADA546,12,1.166667
2640CD15FE02,9,1.0
26432FDB0644,7,1.142857
26453BA910DE,13,2.0
2646BB37564C,7,1.0
26485BBC6E47,10,1.0
2648CF0962FC,12,0.75
264C52745EE1,8,1.0
264E2A6BC7E6,14,1.0
26557C3672F2,9,1.0
2671F96E9F5F,14,1.285714
2674CCDD70E6,5,1.2
26788B95F2F2,4,1.25
267F9C38F948,7,1.142857
26810C6F8A51,10,1.1
268675CF9C2B,10,0.9
2686D9471361,10,1.2
268FBF7E756F,6,0.666667
269088714D10,11,1.0
2693AFBE8AEF,5,1.6
269483FFAB82,7,0.857143
26981B151FD2,8,1.375
269BCDCD7A56,5,1.0
26A2D097B6CB,13,1.0
26A9D74443D0,15,1.466667
26B43880FD1E,15,1.2
26B9F1A418E2,5,1.0
26BF9C028BF5,12,1.166667
26CAE294C16B,16,1.0
26D70B50EB41,10,1.0
26D82BAF75DB,10,1.0
26E36C5938C1,8,1.0
26EC49492A0F,9,1.111111
26ED9496E08C,12,1.583333
26F0870BE37F,17,1.588235
26F1A49ABC3E,16,1.0
26F783EC8DF5,8,1.0
270498B515AB,17,1.0
2704E9C5DD78,12,1.25
270BC1D689DF,12,1.0
270C135130B5,4,1.0
270C9CF15B1B,7,1.0
27132DEB3498,4,1.0
2714214F7D9E,19,1.105263
271CBAA44AC3,8,1.0
2723DB12AC00,11,0.909091
2726E31ECDC6,4,1.25
27323553A085,14,1.5
27347E260F1C,6,1.666667
273863D43441,21,1.047619
273A6BFCD55B,9,1.0
273D52E9DC95,9,1.666667
273FB0645ADE,10,1.2
2741B42624E4,16,0.875
274FC279EC5D,8,1.0
2754EA322F36,11,1.0
275D05200160,12,1.583333
276663841FCE,8,1.0
276B92955757,7,1.285714
2770798B73B2,10,1.2
277530A14E18,8,1.0
27778596AFD5,2,1.0
278800A79148,11,1.545455
278C1879DA87,8,1.25
27910796A7B1,11,1.272727
27A071CC4338,9,1.0
27A2E22A4634,11,1.545455
27A806C76E9F,7,1.0
27AAF664DF23,6,1.0
27ABA3D8F2FE,10,1.7
27ACC3AD950F,11,1.363636
27ADAEF01316,13,1.076923
27AFA00901D3,12,1.0
27B51EEF47E7,14,1.5
27C1F6B19E89,7,1.142857
27C2C3000FBC,9,1.777778
27C6C2D4CC0B,8,1.0
27C714014E17,11,1.181818
27D28F942C45,11,1.0
